19.077,41.045
19.96,41.899
20.609,43.917
19.691,43.404
16.881,42.305
18.029,42.839
20.677,43.971
20.585,40.296
18.051,43.014
20.468,40.251
16.289,42.077
17.764,41.525
20.066,44.372
16.049,40.075
16.694,43.84
17.014,44.854
16.994,44.95
19.019,43.944
17.361,42.193
16.994,42.492
16.076,41.07
19.734,43.217
18.225,41.6
20.659,44.8
18.33,43.633
18.093,42.06
20.231,43.723
18.626,41.34
17.013,42.2
19.361,44.667
20.191,43.417
16.098,41.063
19.406,44.196
17.897,43.144
20.159,40.669
18.514,41.036
19.547,43.036
18.144,43.149
17.523,41.852
16.948,42.876
16.967,42.257
19.411,40.219
17.514,40.136
18.708,41.563
16.754,40.064
19.489,41.92
17.892,43.416
20.3,40.464
20.268,40.177
18.968,43.062
18.483,43.043
20.499,40.079
20.108,40.082
19.225,40.95
20.09,42.935
19.301,40.288
17.71,41.838
17.449,43.157
17.706,43.588
18.67,43.463
19.636,40.42
17.546,42.272
20.192,42.209
18.84,41.766
17.852,40.768
19.514,43.378
18.733,43.496
18.224,43.638
19.473,42.392
19.107,42.774
19.974,40.605
20.784,42.254
18.613,43.579
20.401,44.464
16.865,41.366
20.899,41.274
17.357,44.328
17.262,41.162
20.379,44.024
19.687,44.542
16.683,41.159
16.059,41.197
20.469,40.249
16.996,40.392
17.494,43.204
19.307,40.954
17.422,44.219
18.346,40.87
16.324,40.854
20.942,44.971
18.914,42.199
18.117,41.7
18.578,41.571
17.67,41.825
18.165,41.966
17.13,42.958
18.899,40.599
19.802,40.191
18.649,42.293
19.203,44.349
10.671,8.1594
7.3222,9.1713
6.8015,10.015
10.364,6.4194
7.1894,10.727
9.2292,10.58
10.834,9.0099
9.3247,7.2678
10.352,10.367
6.0496,8.567
6.685,9.6633
10.094,8.1111
8.1508,10.807
10.452,6.3603
9.6745,8.767
9.4366,7.4599
7.7306,10.29
6.8302,7.6788
6.7781,9.401
6.9556,6.2672
8.1123,7.7833
10.28,8.4915
8.4512,8.1722
10.08,8.8123
8.3038,9.0831
8.2868,6.5667
8.2534,10.491
8.0611,9.7728
10.508,9.9556
6.0279,10.075
7.487,9.35
6.2458,7.0044
9.4659,7.3654
9.2505,9.1312
10.915,8.6843
8.7634,6.2975
8.0004,6.4448
6.9939,7.3565
9.126,8.0454
9.6668,8.3702
7.8794,10.545
6.0494,8.9812
8.0993,7.6448
9.7683,8.391
9.9694,8.9859
10.6,6.8072
10.224,10.147
7.8388,10.781
9.104,8.9777
9.6564,6.1437
6.9695,10.061
10.524,9.0506
8.846,9.5075
9.1589,6.461
7.1721,8.1244
8.7439,7.8779
10.658,6.8308
7.676,10.166
9.2777,10.193
7.9595,8.2581
9.1366,10.783
9.4954,6.7358
7.9859,10.35
8.0681,9.8472
9.2761,8.2208
10.188,9.1031
7.858,10.758
8.1263,9.2
8.9733,7.2366
8.8287,7.7635
9.5827,6.9393
8.5566,8.4532
9.882,8.0464
8.4467,8.3176
6.9295,9.0547
9.5032,6.3558
10.914,7.5714
10.033,9.0419
9.5178,6.8751
8.4248,9.1051
6.5731,7.2298
9.3243,8.9368
7.8269,8.5303
6.7002,8.3239
8.8339,8.7071
10.115,10.712
9.3697,7.7088
10.997,8.009
10.808,7.5384
6.2943,8.0578
7.8016,7.4297
8.7426,7.9706
7.3088,8.5151
8.9867,9.6099
6.2464,7.531
8.8553,6.5608
9.5043,8.2164
10.811,8.3338
9.7526,6.0733
9.7,9.3203
28.62,8.3161
26.408,10.768
26.309,10.298
28.542,8.0703
28.919,10.011
29.931,10.025
27.367,10.298
29.514,7.9168
27.255,10.183
29.023,7.8515
29.144,9.698
25.831,10.117
26.97,10.429
27.604,10.387
28.591,11.384
27.846,7.0645
27.304,8.552
27.227,10.895
25.439,8.5365
27.217,11.633
26.831,10.394
26.513,7.3716
29.259,7.3533
28.797,7.0597
29.749,8.1358
27.79,9.5813
25.071,9.291
27.981,10.516
29.081,9.9124
29.885,9.546
26.11,7.3714
28.518,7.9662
27.61,8.898
29.664,8.3822
28.567,10.854
26.14,8.5696
27.248,10.191
25.861,11.933
29.844,9.5144
26.779,11.739
25.245,11.14
28.777,11.588
29.474,7.5654
26.431,11.061
26.256,11.541
29.664,7.7819
25.655,7.6106
29.704,10.813
28.509,10.609
29.238,10.258
26.046,10.77
27.275,10.316
25.405,11.417
29.256,8.3608
27.81,9.0972
26.596,8.065
26.874,7.178
29.339,7.4058
26.861,11.253
25.368,8.701
25.999,9.3308
25.247,11.569
27.834,8.1429
25.61,11.31
27.611,10.283
25.585,11.456
28.85,9.4407
26.875,11.963
29.117,8.8666
25.233,9.6569
27.99,7.9066
29.746,9.5097
26.444,9.111
29.444,10.302
25.508,10.368
25.327,11.787
26.171,7.9593
29.665,7.5561
25.316,9.8253
26.321,11.846
29.998,7.1187
26.06,11.351
27.492,7.1344
26.452,9.5976
28.364,7.9615
29.79,10.578
28.833,8.2534
28.331,11.669
25.655,7.6859
25.477,9.6081
25.074,11.476
26.441,11.712
29.084,8.6754
29.927,9.1868
25.087,9.3558
29.097,7.7466
28.106,7.6793
27.801,9.6625
26.22,10.629
29.11,8.9935
31.792,32.015
31.426,31.339
34.343,28.068
33.132,30.808
31.206,30.273
34.89,32.525
33.203,29.411
31.149,28.325
33.407,30.383
33.329,32.919
30.674,32.612
30.112,30.806
31.311,31.262
